Time (s),EMG_Relaxed (mV),EMG_Contracted (mV)
0.125500537,0.000644893,-0.019003793
0.125988866,-0.012082255,-0.035508809
0.126477195,-0.021578949,-0.040106
0.126965524,-0.033639061,-0.04829172
0.127453853,-0.050585558,-0.067455329
0.127942182,-0.066400828,-0.082115456
0.128430511,-0.073768021,-0.074167565
0.12891884,-0.074088507,-0.054616841
0.129407169,-0.077984903,-0.048950814
0.129895498,-0.086060084,-0.060033916
0.130383827,-0.086599853,-0.063276632
0.130872155,-0.072186809,-0.040562924
0.131360484,-0.05438845,-0.012205889
0.131848813,-0.050163905,-0.007254251
0.132337142,-0.053102235,-0.022854934
0.132825471,-0.046105525,-0.039211235
0.1333138,-0.027495506,-0.047343679
0.133802129,-0.008052863,-0.046666433
0.134290458,0.007156028,-0.030838979
0.134778787,0.021607314,-0.000140232
0.135267116,0.035217634,0.029685695
0.135755445,0.047721787,0.052147156
0.136243774,0.059722119,0.073128364
0.136732103,0.068625936,0.087897695
0.137220432,0.074040557,0.087913601
0.137708761,0.075500848,0.083919301
0.13819709,0.074096592,0.08783249
0.138685418,0.073293527,0.08475692
0.139173747,0.072078841,0.062185235
0.139662076,0.068029227,0.039246075
0.140150405,0.059291117,0.033199482
0.140638734,0.046237852,0.032996058
0.141127063,0.033734366,0.027927697
0.141615392,0.023881449,0.024794127
0.142103721,0.012218054,0.022988326
0.14259205,-0.004992815,0.015284797
0.143080379,-0.023074389,0.014089702
0.143568708,-0.038205831,0.027268997
0.144057037,-0.05296642,0.02383883
0.144545366,-0.06386423,-0.02378172
0.145033695,-0.066873809,-0.090880631
0.145522024,-0.067629238,-0.135541241
0.146010353,-0.071716455,-0.15271267
0.146498682,-0.077484788,-0.167035826
0.14698701,-0.081007832,-0.188238986
0.147475339,-0.0823488,-0.197311597
0.147963668,-0.079511703,-0.174806837
0.148451997,-0.067845577,-0.122914633
0.148940326,-0.050962055,-0.068915116
0.149428655,-0.035082849,-0.043476385
0.149916984,-0.023888048,-0.0391887
0.150405313,-0.016469789,-0.019213812
0.150893642,-0.00478458,0.027934935
0.151381971,0.012971081,0.077393786
0.1518703,0.033229458,0.101654527
0.152358629,0.052387816,0.095072281
0.152846958,0.064124138,0.074479668
0.153335287,0.06895952,0.060390378
0.153823616,0.073769941,0.058201125
0.154311945,0.08146949,0.055204761
0.154800273,0.086889385,0.0402865
0.155288602,0.086240509,0.023438953
0.155776931,0.085082131,0.018292855
0.15626526,0.082515068,0.022466022
0.156753589,0.071606525,0.029987229
0.157241918,0.054265909,0.037065367
0.157730247,0.038090603,0.036111546
0.158218576,0.027405366,0.028333516
0.158706905,0.017187829,0.022231662
0.159195234,0.004138936,0.009707123
0.159683563,-0.007858249,-0.020529479
0.160171892,-0.020174941,-0.052859952
0.160660221,-0.0357784,-0.064236815
0.16114855,-0.051744132,-0.055205953
0.161636879,-0.062510703,-0.037242467
0.162125208,-0.068701945,-0.015065928
0.162613536,-0.076038806,0.004906273
0.163101865,-0.080679145,0.008984976
0.163590194,-0.076610691,-0.010215093
0.164078523,-0.069739827,-0.041787559
0.164566852,-0.066694082,-0.061821636
0.165055181,-0.063972243,-0.056142828
0.16554351,-0.056195879,-0.040110698
0.166031839,-0.044216177,-0.030659361
0.166520168,-0.0308398,-0.016545263
0.167008497,-0.017265119,0.008364389
0.167496826,-0.002471592,0.029744307
0.167985155,0.014462302,0.044069801
0.168473484,0.027437568,0.051513905
0.168961813,0.03274173,0.040617776
0.169450142,0.04115275,0.024133029
0.169938471,0.059160018,0.040669449
0.170426799,0.075527641,0.080729861
0.170915128,0.082619667,0.075155821
0.171403457,0.08438705,0.009997759
0.171891786,0.081184248,-0.029398826
0.172380115,0.073718334,0.007408397
0.172868444,0.068396283,0.062364109
0.173356773,0.065398617,0.068695917
0.173845102,0.058836817,0.035088832
0.174333431,0.047795578,0.015977892
0.17482176,0.036905589,0.03052945
0.175310089,0.025778959,0.044064542
0.175798418,0.01005947,0.029013715
0.176286747,-0.005613421,-0.004978768
0.176775076,-0.016590166,-0.034664854
0.177263405,-0.029915348,-0.04575282
0.177751734,-0.048767351,-0.040530624
0.178240063,-0.064559862,-0.037749783
0.178728391,-0.073254991,-0.0574507
0.17921672,-0.080586221,-0.09237223
0.179705049,-0.084771662,-0.107247339
0.180193378,-0.079645008,-0.08296848
0.180681707,-0.07193842,-0.047472753
0.181170036,-0.067677193,-0.035302037
0.181658365,-0.063409412,-0.037316256
0.182146694,-0.055786209,-0.034420457
0.182635023,-0.04457988,-0.034407636
0.183123352,-0.03317977,-0.042863502
0.183611681,-0.021975913,-0.050869229
0.18410001,-0.0099437,-0.046605943
0.184588339,0.003280211,-0.017355503
0.185076668,0.02145034,0.034082872
0.185564997,0.040511665,0.078389083
0.186053326,0.054092204,0.089716104
0.186541654,0.065268259,0.079022185
0.187029983,0.074202522,0.075342127
0.187518312,0.078077058,0.087138054
0.188006641,0.077294272,0.100891932
0.18849497,0.073581458,0.103320858
0.188983299,0.071653547,0.097383992
0.189471628,0.072157043,0.100788112
0.189959957,0.069281881,0.122382164
0.190448286,0.058886195,0.143594167
0.190936615,0.045019023,0.137571253
0.191424944,0.03539108,0.100801769
0.191913273,0.02432275,0.054899014
0.192401602,0.005297822,0.020531532
0.192889931,-0.012345474,0.000445088
0.19337826,-0.023671105,-0.013045711
0.193866589,-0.03449843,-0.029600177
0.194354917,-0.047494093,-0.053480873
0.194843246,-0.058398061,-0.079411038
0.195331575,-0.063730288,-0.097130125
0.195819904,-0.068474548,-0.094110113
0.196308233,-0.076697473,-0.073494874
0.196796562,-0.084238441,-0.058061402
0.197284891,-0.085431945,-0.050303537
0.19777322,-0.078110944,-0.032512995
0.198261549,-0.067765352,-0.012821704
0.198749878,-0.060269843,-0.010697465
0.199238207,-0.053926071,-0.016517203
0.199726536,-0.046405772,-0.02339946
0.200214865,-0.034084956,-0.047647178
0.200703194,-0.015962562,-0.084355528
0.201191523,0.001528327,-0.100199197
0.201679852,0.016534565,-0.067011663
0.20216818,0.032749441,0.002924468
0.202656509,0.049644677,0.05083514
0.203144838,0.061995446,0.040214763
0.203633167,0.069266388,0.002573975
0.204121496,0.075541904,-0.012906135
0.204609825,0.078440666,0.006550599
0.205098154,0.075913101,0.039014278
0.205586483,0.074157352,0.060698952
0.206074812,0.07450989,0.069889902
0.206563141,0.071090663,0.076606016
0.20705147,0.064627101,0.078099787
0.207539799,0.056349549,0.064915044
0.208028128,0.042085431,0.045941998
0.208516457,0.026206082,0.032634934
0.209004786,0.013624071,0.014145291
0.209493115,-0.000423697,-0.013623426
0.209981444,-0.018057435,-0.032601469
0.210469772,-0.034827491,-0.035471283
0.210958101,-0.045092237,-0.034430405
0.21144643,-0.05043474,-0.040443213
0.211934759,-0.058132349,-0.050209205
0.212423088,-0.068718632,-0.056859974
0.212911417,-0.075482098,-0.074362114
0.213399746,-0.074577429,-0.115008429
0.213888075,-0.071730239,-0.145648985
0.214376404,-0.072272457,-0.123552228
0.214864733,-0.072208115,-0.061705479
0.215353062,-0.066861749,-0.013544985
0.215841391,-0.056497141,-0.003329194
0.21632972,-0.045053737,-0.009303949
0.216818049,-0.033198152,-0.016428577
0.217306378,-0.017240994,-0.026044164
0.217794707,1.05E-05,-0.01797463
0.218283035,0.014227513,0.022493078
0.218771364,0.028136044,0.061579977
0.219259693,0.043912036,0.057792862
0.219748022,0.057895785,0.020767122
0.220236351,0.066392967,-0.00250505
0.22072468,0.071599635,0.012923777
0.221213009,0.074337881,0.046877942
0.221701338,0.072651925,0.067232453
0.222189667,0.070850077,0.068517937
0.222677996,0.071567026,0.069756015
0.223166325,0.069232889,0.078680808
0.223654654,0.060435543,0.079383236
0.224142983,0.050517032,0.061821641
0.224631312,0.043877761,0.037915778
0.225119641,0.034801848,0.024300419
0.22560797,0.021131148,0.024877354
0.226096298,0.0053768,0.029588364
0.226584627,-0.01409732,0.024737113
0.227072956,-0.030462,0.002722321
0.227561285,-0.037749862,-0.02806648
0.228049614,-0.042879454,-0.050058498
0.228537943,-0.050986025,-0.063486319
0.229026272,-0.062021448,-0.077726446
0.229514601,-0.069921476,-0.090394823
0.23000293,-0.071331786,-0.101883258
0.230491259,-0.076374391,-0.115728591
0.230979588,-0.083210597,-0.126578399
0.231467917,-0.077405619,-0.125967206
0.231956246,-0.063165256,-0.10134862
0.232444575,-0.052582838,-0.047162932
0.232932904,-0.045270173,0.01501545
0.233421233,-0.035067293,0.047859711
0.233909561,-0.022132071,0.0340663
0.23439789,-0.01094003,0.006546319
0.234886219,0.001802486,0.012845429
0.235374548,0.022259863,0.050573706
0.235862877,0.046449375,0.082998947
0.236351206,0.060434875,0.096902675
0.236839535,0.060387915,0.107351939
0.237327864,0.062727256,0.119272246
0.237816193,0.074312714,0.120361574
0.238304522,0.083011508,0.104505014
0.238792851,0.084548537,0.076438906
0.23928118,0.081668382,0.045754562
0.239769509,0.072488655,0.023062065
0.240257838,0.060741751,0.012980047
0.240746167,0.055341313,0.014052594
0.241234496,0.053702658,0.024065663
0.241722824,0.04562352,0.040730386
0.242211153,0.027453906,0.057502569
0.242699482,0.003445823,0.058009096
0.243187811,-0.013609523,0.026107628
0.24367614,-0.018732119,-0.025821094
0.244164469,-0.026553788,-0.062843187
0.244652798,-0.042212066,-0.071352056
0.245141127,-0.054698607,-0.066334128
0.245629456,-0.063525446,-0.064045914
0.246117785,-0.074526685,-0.070040509
0.246606114,-0.083288085,-0.081498359
0.247094443,-0.084661718,-0.088264007
0.247582772,-0.08136798,-0.079408399
0.248071101,-0.073716204,-0.060844902
0.24855943,-0.062928302,-0.054614356
0.249047759,-0.054800166,-0.069774831
0.249536088,-0.047950274,-0.087773474
0.250024416,-0.040419245,-0.084524184
0.250512745,-0.032100636,-0.057134547
0.251001074,-0.01751105,-0.0237033
0.251489403,0.002852603,0.000897448
0.251977732,0.020601641,0.015223264
0.252466061,0.033578499,0.021487643
0.25295439,0.045523658,0.025856478
0.253442719,0.055850694,0.037655109
0.253931048,0.062103064,0.060053324
0.254419377,0.067331064,0.086623502
0.254907706,0.074770535,0.108564794
0.255396035,0.079824467,0.119714567
0.255884364,0.076833129,0.117808584
0.256372693,0.070094249,0.111424093
0.256861022,0.066776253,0.10661269
0.257349351,0.062214016,0.091440684
0.257837679,0.048364227,0.05966056
0.258326008,0.031710212,0.029203242
0.258814337,0.020423092,0.015543723
0.259302666,0.008017445,0.006555742
0.259790995,-0.008941848,-0.013252976
0.260279324,-0.020804436,-0.035897238
0.260767653,-0.02612419,-0.044951132
0.261255982,-0.037716518,-0.027518708
0.261744311,-0.057940752,0.015958967
0.26223264,-0.072729816,0.041569629
0.262720969,-0.076907,-0.004230761
0.263209298,-0.07856078,-0.097278418
0.263697627,-0.081342937,-0.15466824
0.264185956,-0.08143044,-0.134531826
0.264674285,-0.076919112,-0.068233819
0.265162614,-0.071662556,-0.021621172
0.265650942,-0.063751634,-0.031284386
0.266139271,-0.050930254,-0.072253241
0.2666276,-0.041490236,-0.095778166
0.267115929,-0.035160002,-0.081011378
0.267604258,-0.024538278,-0.051794073
0.268092587,-0.007655461,-0.042983682
0.268580916,0.014728168,-0.052940849
0.269069245,0.031750701,-0.058087313
0.269557574,0.037649058,-0.046206474
0.270045903,0.045168878,-0.01062101
0.270534232,0.059963182,0.044414348
0.271022561,0.072834608,0.091923914
0.27151089,0.07634451,0.10465584
0.271999219,0.073828286,0.081393844
0.272487548,0.07213907,0.039366631
0.272975877,0.070511308,-0.005856433
0.273464205,0.066481387,-0.03503608
0.273952534,0.060582413,-0.032631541
0.274440863,0.053843489,-0.014925334
0.274929192,0.045295526,-0.00979772
0.275417521,0.032014751,-0.015944346
0.27590585,0.017712962,-0.015982629
0.276394179,0.006447692,-0.01158906
0.276882508,-0.007776487,-0.013403162
0.277370837,-0.027107845,-0.01187963
0.277859166,-0.044691764,0.002519316
0.278347495,-0.057205852,0.009303898
0.278835824,-0.066359259,-0.014547865
0.279324153,-0.073065881,-0.057538238
0.279812482,-0.076171023,-0.083930479
0.280300811,-0.077315847,-0.078383668
0.28078914,-0.07937783,-0.066040878
0.281277469,-0.078088217,-0.067476988
0.281765797,-0.070351291,-0.068858214
0.282254126,-0.061010279,-0.059514696
0.282742455,-0.052805843,-0.048908905
0.283230784,-0.046629767,-0.034644482
0.283719113,-0.039583307,-0.00839377
0.284207442,-0.024587731,0.013170758
0.284695771,-0.005543049,0.018043017
0.2851841,0.009238195,0.022823277
0.285672429,0.01927245,0.035569145
0.286160758,0.030258918,0.047978855
0.286649087,0.049069421,0.065028148
0.287137416,0.068127785,0.0985541
0.287625745,0.075795508,0.143969108
0.288114074,0.076719418,0.182052575
0.288602403,0.07777839,0.18993321
0.289090732,0.080959926,0.162227617
0.28957906,0.084860003,0.122048716
0.290067389,0.082619009,0.087931683
0.290555718,0.072955582,0.061079892
0.291044047,0.060453193,0.045336791
0.291532376,0.046723302,0.040216935
0.292020705,0.032631841,0.033661465
0.292509034,0.019979414,0.018290665
0.292997363,0.010057153,-0.002078904
0.293485692,-0.001709671,-0.024288566
0.293974021,-0.020571994,-0.051219196
0.29446235,-0.035618663,-0.081076477
0.294950679,-0.040472321,-0.101122697
0.295439008,-0.049244894,-0.102455242
0.295927337,-0.063714494,-0.095240532
0.296415666,-0.071801134,-0.090608279
0.296903995,-0.073643198,-0.082947801
0.297392323,-0.07403467,-0.068558499
0.297880652,-0.071312472,-0.053823671
0.298368981,-0.064901456,-0.039850611
0.29885731,-0.060253511,-0.021419391
0.299345639,-0.0571991,0.00170218
0.299833968,-0.047337398,0.020533995
0.300322297,-0.03433143,0.026107071
0.300810626,-0.025151963,0.020794519
0.301298955,-0.013891215,0.020934524
0.301787284,0.004156291,0.043426298
0.302275613,0.027031272,0.080199284
0.302763942,0.043611008,0.101495077
0.303252271,0.045691094,0.094828584
0.3037406,0.048691242,0.083809216
0.304228929,0.060874708,0.096035248
0.304717258,0.069015912,0.122927611
0.305205586,0.074077942,0.134786951
0.305693915,0.082118955,0.121137751
0.306182244,0.084683942,0.090360735
0.306670573,0.079146669,0.054637911
0.307158902,0.071527047,0.025851516
0.307647231,0.063049088,0.00643992
0.30813556,0.050967618,-0.005159385
0.308623889,0.03882071,-0.004837876
0.309112218,0.030729732,0.000640041
0.309600547,0.017266157,-0.002869381
0.310088876,-0.004346472,-0.014055887
0.310577205,-0.022356614,-0.02835653
0.311065534,-0.035484649,-0.046986386
0.311553863,-0.048674301,-0.066706692
0.312042192,-0.059576844,-0.08477553
0.312530521,-0.068107468,-0.098468769
0.313018849,-0.07651355,-0.10051482
0.313507178,-0.079792621,-0.091201499
0.313995507,-0.0759788,-0.080851852
0.314483836,-0.071881707,-0.070625002
0.314972165,-0.071487761,-0.05169981
0.315460494,-0.073197196,-0.027991584
0.315948823,-0.06987557,-0.009470697
0.316437152,-0.055997261,0.00807731
0.316925481,-0.038422556,0.02738388
0.31741381,-0.02535689,0.036620223
0.317902139,-0.015398561,0.038926363
0.318390468,-0.002718524,0.058977953
0.318878797,0.015263641,0.084427132
0.319367126,0.033676775,0.062732075
0.319855455,0.04761768,-0.009071642
0.320343784,0.05863841,-0.05930724
0.320832113,0.068809702,-0.031439137
0.321320441,0.078378784,0.042428761
0.32180877,0.08477217,0.090106202
0.322297099,0.08311474,0.09364262
0.322785428,0.076634713,0.084151321
0.323273757,0.075757534,0.072553779
0.323762086,0.080884871,0.047826249
0.324250415,0.078245766,0.016703128
0.324738744,0.061252734,-0.001851858
0.325227073,0.042430771,0.003322154
0.325715402,0.029241037,0.031162254
0.326203731,0.013904019,0.055910431
0.32669206,-0.004223106,0.039599434
0.327180389,-0.019660515,-0.014816532
0.327668718,-0.032445188,-0.06102631
0.328157047,-0.041819001,-0.07362841
0.328645376,-0.049161776,-0.077930473
0.329133704,-0.058084052,-0.107659136
0.329622033,-0.067414904,-0.151994997
0.330110362,-0.076353056,-0.171192444
0.330598691,-0.082926226,-0.156329154
0.33108702,-0.08441154,-0.132887802
0.331575349,-0.081660708,-0.125993698
0.332063678,-0.072923549,-0.14473343
0.332552007,-0.063281183,-0.164785244
0.333040336,-0.06123226,-0.149072709
0.333528665,-0.05599982,-0.107659853
0.334016994,-0.037352704,-0.078803666
0.334505323,-0.014457523,-0.057787361
0.334993652,0.005067673,-0.015507012
0.335481981,0.021390884,0.036742475
0.33597031,0.033348551,0.067380833
0.336458639,0.039065437,0.075636666
0.336946967,0.041269474,0.076206997
0.337435296,0.047139744,0.076240286
0.337923625,0.055625929,0.085067901
0.338411954,0.061324053,0.107747742
0.338900283,0.069948678,0.131266004
0.339388612,0.081642201,0.136823885
0.339876941,0.085127964,0.121823581
0.34036527,0.079343848,0.101019076
0.340853599,0.069668033,0.084547906
0.341341928,0.058405849,0.06377208
0.341830257,0.047631273,0.029498625
0.342318586,0.035625674,-0.006736357
0.342806915,0.021282172,-0.026723956
0.343295244,0.006796743,-0.026098064
0.343783573,-0.010351927,-0.017101803
0.344271902,-0.027775664,-0.026230667
0.34476023,-0.037558668,-0.063866808
0.345248559,-0.042279114,-0.098207549
0.345736888,-0.049333955,-0.100840641
0.346225217,-0.0614267,-0.084684552
0.346713546,-0.072878478,-0.071828109
0.347201875,-0.075611503,-0.069006732
0.347690204,-0.073511753,-0.072969972
0.348178533,-0.073657413,-0.074591472
0.348666862,-0.075024028,-0.065910767
0.349155191,-0.074264498,-0.046185071
0.34964352,-0.066852854,-0.022520051
0.350131849,-0.052280751,-0.005819995
0.350620178,-0.03973409,0.004363202
0.351108507,-0.031209109,0.0198316
0.351596836,-0.019641752,0.039295062
0.352085165,-0.003049798,0.048885254
0.352573494,0.018326453,0.049865806
0.353061822,0.038417549,0.055446176
0.353550151,0.052105091,0.065849513
0.35403848,0.063993941,0.072144826
0.354526809,0.072095238,0.074242531
0.355015138,0.075541705,0.08603082
0.355503467,0.082115896,0.119751113
0.355991796,0.086011172,0.146656458
0.356480125,0.079259638,0.112078802
0.356968454,0.070250679,0.032751292
0.357456783,0.06432118,-0.007167113
0.357945112,0.058597204,0.014054521
0.358433441,0.050100151,0.037988003
0.35892177,0.035945267,0.023398941
0.359410099,0.020142801,-0.01141277
0.359898428,0.007511633,-0.029109823
0.360386757,-0.004726823,-0.029434735
0.360875085,-0.017509868,-0.033323412
0.361363414,-0.030072713,-0.036867992
0.361851743,-0.043982608,-0.034186594
0.362340072,-0.058518437,-0.045668429
0.362828401,-0.070561547,-0.082392682
0.36331673,-0.077469407,-0.117932532
0.363805059,-0.080987766,-0.122884788
0.364293388,-0.082359931,-0.100641316
0.364781717,-0.078074456,-0.07026335
0.365270046,-0.068747119,-0.038501001
0.365758375,-0.059922532,-0.00652844
0.366246704,-0.056605913,0.019213107
0.366735033,-0.054542041,0.036813202
0.367223362,-0.043390734,0.045278777
0.367711691,-0.027128405,0.040083025
0.36820002,-0.012549498,0.02914424
0.368688348,0.004995577,0.029627678
0.369176677,0.023668887,0.045160435
0.369665006,0.036985733,0.058891483
0.370153335,0.046566701,0.053353196
0.370641664,0.055836286,0.03837584
0.371129993,0.06435888,0.041069225
0.371618322,0.070477642,0.060475046
0.372106651,0.073144424,0.069514974
0.37259498,0.072626749,0.06059058
0.373083309,0.073906744,0.047032782
0.373571638,0.078040665,0.041127861
0.374059967,0.073619757,0.044136885
0.374548296,0.058033814,0.045342246
0.375036625,0.045257904,0.042107323
0.375524954,0.037101661,0.042975766
0.376013283,0.024360268,0.047447629
0.376501611,0.009296228,0.042354182
0.37698994,-0.004177415,0.018338896
0.377478269,-0.017516612,-0.014292656
0.377966598,-0.030079523,-0.034031234
0.378454927,-0.042908513,-0.031532545
0.378943256,-0.055661052,-0.020920665
0.379431585,-0.064773624,-0.036363971
0.379919914,-0.071882403,-0.100110156
0.380408243,-0.077934011,-0.173010294
0.380896572,-0.080253325,-0.18507771
0.381384901,-0.080380001,-0.135691503
0.38187323,-0.08032979,-0.09641379
0.382361559,-0.0756115,-0.103909666
0.382849888,-0.061833107,-0.117744445
0.383338217,-0.046705529,-0.097217895
0.383826546,-0.038183944,-0.057368771
0.384314874,-0.029878338,-0.032323832
0.384803203,-0.016388518,-0.030354928
0.385291532,-0.002370626,-0.032005967
0.385779861,0.006875176,-0.016889318
0.38626819,0.017276583,0.009854417
0.386756519,0.038013977,0.0278734
0.387244848,0.058830789,0.032884582
0.387733177,0.068474581,0.042295674
0.388221506,0.073888049,0.071052523
0.388709835,0.078823642,0.111721339
0.389198164,0.080172211,0.142320418
0.389686493,0.078927753,0.149022651
0.390174822,0.078331659,0.136853544
0.390663151,0.078088538,0.118960755
0.39115148,0.070080554,0.105539375
0.391639809,0.053214836,0.101679405
0.392128138,0.0411429,0.104884969
0.392616466,0.037236903,0.108303134
0.393104795,0.030107507,0.104869353
0.393593124,0.012839142,0.086069898
0.394081453,-0.011569522,0.047885146
0.394569782,-0.030649013,0.002013732
0.395058111,-0.0370158,-0.032638457
0.39554644,-0.041319509,-0.052276547
0.396034769,-0.055628495,-0.0580834
0.396523098,-0.076166235,-0.043585866
0.397011427,-0.090248929,-0.027568701
0.397499756,-0.093875992,-0.048623989
0.397988085,-0.091206065,-0.103527556
0.398476414,-0.08487457,-0.147731299
0.398964743,-0.078305174,-0.155293737
0.399453072,-0.072807215,-0.138996347
0.399941401,-0.064077904,-0.122712901
0.400429729,-0.050231158,-0.114600283
0.400918058,-0.034637944,-0.107755105
0.401406387,-0.020203081,-0.094082559
0.401894716,-0.007193306,-0.067295858
0.402383045,0.003805466,-0.026691397
0.402871374,0.015324635,0.018079358
0.403359703,0.032971222,0.050843081
0.403848032,0.053109011,0.063951606
0.404336361,0.066468444,0.070561333
0.40482469,0.072538428,0.082806867
0.405313019,0.074333693,0.09696591
0.405801348,0.073987922,0.114999612
0.406289677,0.075989884,0.133513733
0.406778006,0.079955049,0.115040034
0.407266335,0.079597731,0.042522955
0.407754664,0.072837397,-0.01818511
0.408242992,0.065316261,-0.006440035
0.408731321,0.058431483,0.03348289
0.40921965,0.046660421,0.036495655
0.409707979,0.031615521,0.015969424
0.410196308,0.014925024,0.01013329
0.410684637,-0.005658854,0.013918491
0.411172966,-0.025921275,0.006877897
0.411661295,-0.043679371,-0.010762476
0.412149624,-0.057843641,-0.027197003
0.412637953,-0.065394026,-0.034690546
0.413126282,-0.069995687,-0.038202681
0.413614611,-0.073106644,-0.050197253
0.41410294,-0.074773049,-0.072188092
0.414591269,-0.078979311,-0.092242416
0.415079598,-0.081913618,-0.101785927
0.415567927,-0.079173721,-0.102466608
0.416056255,-0.072653423,-0.097685344
0.416544584,-0.063904603,-0.087935104
0.417032913,-0.053840506,-0.074484904
0.417521242,-0.038785003,-0.058897855
0.418009571,-0.019225612,-0.041360414
0.4184979,-0.004157808,-0.023362042
0.418986229,0.00701418,-0.004015588
0.419474558,0.020709889,0.018798444
0.419962887,0.036879809,0.04193822
0.420451216,0.052955013,0.06156338
0.420939545,0.064463581,0.074001108
0.421427874,0.070102791,0.078333001
0.421916203,0.074039696,0.085243569
0.422404532,0.078567281,0.103706111
0.422892861,0.082795903,0.128133362
0.42338119,0.08412313,0.148924939
0.423869519,0.081473568,0.157021537
0.424357847,0.073227569,0.150304151
0.424846176,0.058939698,0.143565613
0.425334505,0.048086472,0.14663239
0.425822834,0.043134594,0.137543432
0.426311163,0.031198584,0.081438967
0.426799492,0.012297249,-0.016574253
0.427287821,-0.001725606,-0.099877209
0.42777615,-0.012172247,-0.125040531
0.428264479,-0.025654506,-0.111663964
0.428752808,-0.040723284,-0.102366205
0.429241137,-0.053226681,-0.105391163
0.429729466,-0.061764052,-0.103017361
0.430217795,-0.06837705,-0.090489565
0.430706124,-0.074065855,-0.082350712
0.431194453,-0.076069931,-0.08510802
0.431682782,-0.074477356,-0.08530532
0.43217111,-0.073873751,-0.067092585
0.432659439,-0.073328752,-0.032102496
0.433147768,-0.06463976,-6.15E-05
0.433636097,-0.048448313,0.014815092
0.434124426,-0.034162683,0.007417957
0.434612755,-0.021909506,-0.02667706
0.435101084,-0.008494336,-0.07244243
0.435589413,0.004367308,-0.096959284
0.436077742,0.015729736,-0.086598309
0.436566071,0.024923027,-0.054075243
0.4370544,0.034310923,-0.008351657
0.437542729,0.046979107,0.047753883
0.438031058,0.060815225,0.091682006
0.438519387,0.07169874,0.09648115
0.439007716,0.07922234,0.076630781
0.439496045,0.086636024,0.067795452
0.439984373,0.088893978,0.072340532
0.440472702,0.0809531,0.073578879
0.440961031,0.073428173,0.068552474
0.44144936,0.06785715,0.058674084
0.441937689,0.052453773,0.043048782
0.442426018,0.032454269,0.029606226
0.442914347,0.022755506,0.028789792
0.443402676,0.024708615,0.034774726
0.443891005,0.023183339,0.034047994
0.444379334,0.004329474,0.027238112
0.444867663,-0.024416674,0.022536272
0.445355992,-0.04830135,0.014569453
0.445844321,-0.063265609,-0.005598391
0.44633265,-0.071552115,-0.027023981
0.446820979,-0.076796743,-0.035178592
0.447309308,-0.081311079,-0.035332819
0.447797636,-0.083801008,-0.038731827
0.448285965,-0.079948361,-0.043286887
0.448774294,-0.071844243,-0.039616624
0.449262623,-0.070373383,-0.031207933
0.449750952,-0.072720213,-0.033626164
0.450239281,-0.065991288,-0.048301571
0.45072761,-0.050404102,-0.062185323
0.451215939,-0.029757814,-0.074619351
0.451704268,-0.01058802,-0.092840197
0.452192597,-0.001418858,-0.107147665
0.452680926,0.005876795,-0.099215881
0.453169255,0.021413244,-0.067429592
0.453657584,0.039305459,-0.026531756
0.454145913,0.051964634,0.011507966
0.454634242,0.061861246,0.041666365
0.455122571,0.071664037,0.054834231
0.4556109,0.076975356,0.04826002
0.456099228,0.077143097,0.04017029
0.456587557,0.07507348,0.051280648
0.457075886,0.070060379,0.083012075
0.457564215,0.064415131,0.11573852
0.458052544,0.060400222,0.128120992
0.458540873,0.055151414,0.120869757
0.459029202,0.045311343,0.103805824
0.459517531,0.03029048,0.074441058
0.46000586,0.015168693,0.031700022
0.460494189,0.00254632,-0.015646773
0.460982518,-0.009402586,-0.060548396
0.461470847,-0.019371538,-0.094203637
0.461959176,-0.030562463,-0.1034839
0.462447505,-0.045566044,-0.090563552
0.462935834,-0.058617218,-0.075796479
0.463424163,-0.071096288,-0.06915391
0.463912491,-0.085206149,-0.0611959
0.46440082,-0.090548459,-0.046186711
0.464889149,-0.083148077,-0.032061477
0.465377478,-0.075559402,-0.029022323
0.465865807,-0.074490541,-0.038950525
0.466354136,-0.071846927,-0.050417487
0.466842465,-0.063364371,-0.048251185
0.467330794,-0.051155185,-0.032093156
0.467819123,-0.038030423,-0.008151345
0.468307452,-0.025433001,0.023737574
0.468795781,-0.009730143,0.045578039
0.46928411,0.006219642,0.027242161
0.469772439,0.017079424,-0.023328831
0.470260768,0.027113197,-0.064869965
0.470749097,0.040484521,-0.071055907
0.471237426,0.055992236,-0.040492148
0.471725754,0.067375123,0.015337517
0.472214083,0.071993286,0.070587104
0.472702412,0.077850017,0.10357035
0.473190741,0.086031021,0.119049659
0.47367907,0.086921215,0.129907791
0.474167399,0.077091076,0.134905313
0.474655728,0.063799476,0.127725415
0.475144057,0.055711869,0.113733351
0.475632386,0.050268616,0.102482998
0.476120715,0.040759169,0.092088471
0.476609044,0.026931164,0.073722179
0.477097373,0.010238502,0.03776476
0.477585702,-0.004752774,-0.01795691
0.478074031,-0.016536425,-0.071417029
0.47856236,-0.030837661,-0.095927021
0.479050689,-0.046406007,-0.09718048
0.479539017,-0.058311866,-0.099067327
0.480027346,-0.06837504,-0.102795421
0.480515675,-0.07650507,-0.092001023
0.481004004,-0.079171298,-0.072738549
0.481492333,-0.079375428,-0.067094044
0.481980662,-0.080629003,-0.073437025
0.482468991,-0.077582252,-0.071520678
0.48295732,-0.067707389,-0.053934361
0.483445649,-0.056362106,-0.031449819
